,log_map_seed,log_map_r,log_map_on,lfsr_seed,lfsr_on,rossler_c,rossler_on,tent_map_seed,tent_map_r,tent_on,henon_map_x_seed,henon_map_y_seed,henon_map_a,henon_on,fitness
40,0.1635908415645515,3.6036432613749825,1,222,0,13.777361813227493,1,0.00802945616569728,0.08055581923514965,1,0.9457877398622667,0.37531942246110955,0.7782493960744482,0,39.83146486928104
41,0.2912737304947801,3.7015729432743094,1,228,1,13.946363360841355,1,0.04636871638230342,0.1857260800060322,0,0.30648497172252176,0.6567099204258997,0.8687185063939477,0,39.87504820261438
42,0.37287407954079543,3.8137677497562708,0,231,1,13.939136447080166,0,0.402014450169238,0.2907999326501239,1,0.49690186845469303,0.8874471496913572,0.9717059952634006,1,40.02221405228757
43,0.57692743520551,3.917546421468502,0,232,0,13.99160625130793,1,0.2886278485992455,0.3803328145411823,0,0.9158433007069446,0.8941772857076349,1.0676852317135146,0,40.13803758169934
44,0.4821596360929109,0.017851061255957035,0,236,0,14.13915102087049,1,0.1870456459204341,0.48408871321845465,1,0.3236749932136054,0.8972094671690468,1.1677969619098936,0,40.053769607843144
45,0.6436487525084729,0.11774271180655334,0,244,1,14.387776801100298,1,0.037433875066717304,0.5929093915879051,0,0.3250099901953007,0.010706611564399227,1.2654030916749115,1,39.904781862745104
46,0.9246302157711097,0.22943572456381783,0,251,1,14.564110823974609,1,0.29996556043981054,0.6951424322402949,0,0.3951013061856058,0.0069085622479784226,1.3645843054217297,1,39.92369607843138
47,0.9062544433974921,0.3321077162236455,1,254,1,14.589319080111764,1,0.04346412804062255,0.7842782581320473,1,0.675540337492176,0.012924755840780386,0.05878600798796296,0,39.84502859477125
48,0.7064045783515912,0.42286514252220364,0,5,1,14.588207658338884,0,0.9858848937583926,0.8946877637587317,0,0.634144330511163,0.053742956966500166,0.14674472402354427,0,40.04717810457517
49,0.7929194375471365,0.5068984039769668,0,10,0,14.74480013236041,0,0.06898004120365764,0.006630201183364104,0,0.4244936060951219,0.8663390842938278,0.2299999103002902,1,31.38536192810457
50,0.801461057044826,0.6068659987917361,1,11,0,14.738666451172746,0,0.12645918839118542,0.12007306105878887,1,0.3170633959988604,0.20729731671368046,0.331878613431559,0,0.9519820261437911
51,0.8240977619253281,0.7144091139102613,1,12,1,14.81825347268,1,0.3237970390299633,0.22696305198064276,1,0.04832403450727746,0.6260018084882388,0.4425709216506371,0,39.87316339869281
52,0.7390785343057464,0.8292605399735176,1,14,0,14.85555318731073,0,0.2451913857188763,0.342009213550218,1,0.9203626997523906,0.7202774394489645,0.5358970667978011,1,59.91188643790852
53,0.989786572973384,0.9345480320609272,0,15,1,15.013145105064453,1,0.07878157539600283,0.4343955108444251,1,0.10710644414976311,0.6688754083165398,0.6506878401529373,0,39.88846732026145
54,0.35324472095179926,1.0523842473537968,1,21,0,15.03583921798287,1,0.22707708098490664,0.5539637682197962,1,0.9685770027044117,0.9515224360894776,0.7298110819925666,0,40.09677369281046
55,0.1942923319600163,1.1504408441047482,1,25,1,14.981766368852268,1,0.6921317029089508,0.644815847357853,1,0.19703424289511262,0.9327636793792204,0.8285958459851952,0,39.8450318627451
56,0.2941808258168034,1.2575106906975027,0,27,0,15.105997242537109,0,0.32132487704937773,0.755302479045362,1,0.7836662813273534,0.002980500918126072,0.9220003731306602,0,18.913857843137258
57,0.31441918063298935,1.3568436096037109,0,31,0,15.099897732834233,1,0.40599719515687394,0.8646459947351823,1,0.7479207291966111,0.1280972121934506,1.0285690856211742,1,39.67563807189542
58,0.6949092846907557,1.4410349822637598,1,39,1,14.968583446612293,1,0.3732403238675892,0.9618698477808187,1,0.48530272434977206,0.2065582684056093,1.129278345842673,1,39.88731209150326
59,0.5921914869677551,1.5418598817841,1,40,1,15.134324262421268,0,0.2949744710481085,0.07682940218935141,0,0.5095285693029533,0.9471760262033383,1.224571584251484,1,39.79961683006537
60,0.9382896166957583,1.6395759746482335,1,49,1,15.055969559413606,1,0.2984957178121095,0.16629409699060477,1,0.45076760899549884,0.9710362734205521,1.3358267750887973,0,39.84834640522877
61,0.15629718804579418,1.7387013879667257,0,56,0,15.087300405810991,0,0.5477938533147789,0.2846098585047091,0,0.2801954823939161,0.9048790710529082,0.04329937776458492,1,34.908992647058824
62,0.9991851795452094,1.8239641121026937,1,63,1,15.225250374811095,0,0.4307032735646855,0.38296059823032913,0,0.3996485279655703,0.07989297185568511,0.13448850890693995,0,39.87182434640526
63,0.9378017857009815,1.9579080772946975,1,72,1,15.315161248402191,1,0.22471472933367068,0.4715773991274847,0,0.8796674923809582,0.12982516500985924,0.22313322391076693,1,39.82932761437908
64,0.1262345538558587,2.060768104271607,0,76,0,15.461520778393567,0,0.39502961281043747,0.5586567406499405,0,0.16958275553473334,0.4629307316029635,0.3304440917991398,0,0.0
65,0.04600242334930446,2.1587842967005915,0,85,1,15.64512743782617,1,0.21191966181512875,0.6561459466322965,0,0.15442632269290332,0.6311260584127147,0.41580597329333435,0,39.7995727124183
66,0.301173933385537,2.2664256269367185,1,92,0,15.65536273036968,0,0.170643649075949,0.7397337999714158,0,0.5388475604512338,0.807927550526846,0.5225014805242605,1,59.24310539215685
67,0.15775976192725438,2.352852367206703,0,98,1,15.88979928283333,1,0.4734704012386515,0.8632456599845307,1,0.40226704312631245,0.1707784704584494,0.6273677398547148,1,39.810656045751635
68,0.3367777344463943,2.446828272426658,1,103,0,15.944912704793962,0,0.6291505589882815,0.9514485728147919,0,0.6567898762129863,0.0024911994083185174,0.7245651419491183,0,53.87877124183006
69,0.4078736592579951,2.558175219573183,1,108,1,16.06615101945855,1,0.9158724569349579,0.05177454660774061,0,0.8811268984817011,0.08462639258622849,0.8114136064489537,1,39.851625
70,0.6738011708760558,2.6613496732520243,0,112,1,16.083999798076903,0,0.8565568643880527,0.15558790127227712,1,0.06024740562110509,0.22901304379281429,0.9254417964064277,0,39.986806372549005
71,0.7167174717896446,2.754780472061513,0,121,1,16.175862445745487,0,0.965204727334591,0.26368299954870195,0,0.8256445671117889,0.45197101048627814,1.0290550322204848,1,39.89829820261438
72,0.7786310217148263,2.845201981744821,0,127,1,16.324510148847082,0,0.18197742766363545,0.36247044252118854,0,0.8730809743113559,0.16594175692322288,1.1490329988911803,1,39.967171568627435
73,0.8708855757168862,2.9483736579599156,0,129,0,16.510672644070542,0,0.19520995970911187,0.46989195627326696,0,0.07240909871529855,0.09048696818349589,1.2481904921263722,0,0.0
74,0.06544709903790147,3.0348592433173014,0,134,1,16.720899554224605,1,0.4372080714571574,0.5585052356115593,1,0.07480956974556593,0.1460681531708648,1.354869114183644,1,39.93343627450981
75,0.390273518365747,3.1388219206058143,0,138,0,16.884881678277253,0,0.440792239835937,0.658484649734671,1,0.3338037630136622,0.0456977067748118,0.056570048067946965,0,27.08047549019608
76,0.9900567520128689,3.2504039729674234,1,147,0,16.905273568022604,0,0.39306480542966604,0.770831043423058,0,0.8009693496458912,0.9790596680356906,0.139798298823067,1,34.11064624183006
77,0.30142057756959195,3.334113155715694,1,153,1,17.109722765801507,1,0.8211768860216938,0.8759201077627399,0,0.7241581926918279,0.04234391919607883,0.25451155691784644,0,39.81577614379085
78,0.7682842963146704,3.435232314347357,0,160,0,17.04149731443076,1,0.00862537323162682,0.9743525697609625,1,0.013890291374172081,0.09025138432593893,0.3524707009287213,1,39.80362908496731
79,0.6804270641415339,3.522951454707251,0,162,0,16.9748550826954,1,0.044083901704009706,0.07701474098202721,1,0.8602113565207955,0.3092590255141179,0.43494275567039126,0,40.058423202614385
80,0.7123005959942879,3.61967974633569,1,165,0,17.112262935668216,1,0.7048985764796507,0.16277328726867973,1,0.11126220882343718,0.04625889893742863,0.5072910555578433,0,39.78032352941175
81,0.6500580291476616,3.724481698843805,1,173,0,17.13221427333536,0,0.623462123807513,0.26010421189019384,0,0.29365447755298263,0.8759858676756769,0.603545366781389,1,47.06419689542483
82,0.9411364643193563,3.833622343213698,1,177,1,17.064701558981156,1,0.3594193485940579,0.35914922038782504,1,0.3040048063838543,0.15243879502484914,0.7021408765207982,0,39.876739379084974
83,0.8220180770224658,3.9363397569345038,1,181,1,17.048328812444332,1,0.5505489343043903,0.47629545975992466,0,0.23405541603244373,0.45883252579777667,0.8029166792755125,0,39.87539542483659
84,0.12876268293564497,0.03234802723104213,1,190,1,17.198698479490908,0,0.5934721358148661,0.5781351942625496,1,0.3212720568528578,0.6754127767984337,0.8884265639652533,0,39.91857352941179
85,0.21277432313305622,0.13300268669324508,0,197,0,17.250738631803866,0,0.5374552524006474,0.6891449140571809,0,0.5353155910187204,0.8949892042566302,1.0002722010713776,0,0.0
86,0.44182950756250416,0.21047587063171175,0,206,0,17.35301573397992,0,0.985190106078796,0.7862716954845165,0,0.6095809855469028,0.7286326401278682,1.095002925346091,1,60.89967401960785
87,0.19750133309933374,0.30846808222244093,0,211,1,17.434829185939144,0,0.28926107382096866,0.9018924583368505,1,0.6822550254492168,0.8653567570742239,1.1808953109176497,1,39.78695179738561
88,0.1997234842163969,0.393773673120253,0,219,1,17.498295669494134,1,0.47759419996197583,0.01166783503589186,0,0.4939647034574476,0.9438395890518344,1.2719080049336817,0,39.86520833333333
89,0.29690917222081176,0.5036208591515022,1,220,0,17.84032617104554,0,0.4331791373432905,0.11760113094220047,0,0.9336065618366777,0.737974253889021,1.3676713100390068,0,3.758169934640522e-05
90,0.20894428707794643,0.6003095313263602,0,222,0,0.025189377943402036,0,0.7765582519708222,0.21737574778382376,0,0.8372331654486296,0.7495161660139259,0.06482509851940854,0,0.0
91,0.3733217624848312,0.695874417773887,0,229,1,0.12481852034179294,1,0.7512180335083465,0.3150391703436529,1,0.7583513157948587,0.16779688355530187,0.17472686412072233,0,39.88991666666666
92,0.8290528228243966,0.7983376566195276,0,235,1,0.2237528026525753,1,0.9204750629717126,0.4178973392976651,0,0.9483037500267135,0.4303657318704594,0.2816707751801685,0,39.861870098039205
93,0.7280183643401295,0.8980701650310087,0,242,0,0.37510619787810895,0,0.7785300078433901,0.514233201877386,1,0.6920614951345493,0.39996536941377947,0.37094792891650097,0,33.87233251633988
94,0.7964276337130834,1.0122464470085164,0,249,1,0.4874924108316189,1,0.6708546328490583,0.5993677079693156,0,0.8033201673357921,0.5138319769064271,0.4725968784911573,0,39.8835776143791
95,0.6419788096925253,1.1222513239984397,1,253,0,0.7340119155564737,1,0.9251009253767454,0.702617254630993,0,0.791451711363315,0.5065918126453636,0.5689372030727515,1,38.93535130718954
96,0.8036323499613202,1.2311771622137262,0,4,0,0.6508999561312476,0,0.12291938953874215,0.817826842072763,1,0.6438880799614555,0.3469038542966064,0.6714855338880487,0,7.9650098039215695
97,0.006456447576075108,1.322545622880452,1,13,1,0.5797033178570862,1,0.49064505811280434,0.920904863797556,1,0.7285033167807462,0.6163592403495161,0.7724169303063049,1,39.890129901960805
98,0.8967595858551904,1.4153109821662988,1,15,1,0.3647068162524625,0,0.9625266588727185,0.016540142958936688,0,0.7835754118856231,0.8611040207772077,0.8777394592797135,1,39.7750800653595
99,0.18457833653651035,1.5173767707580303,0,23,0,0.5270195397962287,0,0.8843526183592058,0.13593419250315392,1,0.6784971642722759,0.05670136073464693,0.9984721600320406,0,8.87808905228758
100,0.9538951997438921,1.628769494281561,1,29,1,0.7088505312759873,0,0.7645678325043607,0.2317841469584767,0,0.4470804979787969,0.22349449349812184,1.0913613845434842,1,39.88372303921569
